EquipmentSystemCode,EquipmentName,region,GovName,CityName,HospitalName,EquipmentCondition,EquipmentStatus,DepartmentName,EquipmentOrgin,ManufacturerName,VendorName,EquipmentPurchaseCost,EquipmentPurchaseDate,EquipmentInstallDate,EquipmentExpectedLifeTime,EquipmentWarrantyExpiresDate
a287b01b-3a7d-45f6-badd-c82c93fdc2c6,"Monitoring Systems, Physiologic",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Intensive Care Unit,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
a2a421c2-e655-4d99-8592-57574214515b,"Monitoring Systems, Physiologic",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Intensive Care Unit,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
a4261636-2e78-43d6-9deb-a1049c5996f8,Syringe Pumps,مدن القناة,بورسعيد,بورسعيد,96 Hospital,AsBuild,Working,critical care department,Egypt,B BRAUN,Donation,500,12/26/2016,12/26/2016,12/26/2026,12/26/2026
a66c8a14-7c32-486c-a47e-2209026cd1ea,CR,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Radiology Department,European Union,NA,NA,0,4/2/2016,4/2/2016,4/2/2026,4/2/2026
aa44fa34-986a-4ea8-b0ba-11c4cfa47e90,Printer,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Open Heart ICU,European Union,NA,NA,0,11/30/2016,11/30/2016,11/30/2026,11/30/2026
aab91aee-c7af-4c63-b090-6335a9b9646b,"Incubators, Infant, Mobile",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,incubation depratment,European Union,ams,NA,0,2/7/2016,2/7/2016,2/7/2026,2/7/2026
ab0d5e48-2d88-4cdc-86e0-3fc2fec6c49b,Center Station,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Open Heart ICU,European Union,NA,NA,0,11/29/2016,11/29/2016,11/29/2026,11/29/2026
acff22cb-1bea-45b5-ad4b-73e175868812,"Monitoring Systems, Physiologic",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Intensive Care Unit,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
bf9daf21-9eed-4c70-a4fd-9e6066637799,C-Arm Radiographic/Fluoroscopic,مدن القناة,بورسعيد,بورسعيد,6 Hospital,AsBuild,Working,Lithotripter Department,Germany,Ziehom compact,Suez Canal University,0,7/12/2017,7/12/2017,7/12/2027,7/12/2027
bff26d11-9c0d-4bf8-b01d-fa2370eb49e1,جهاز علامات النظر,مدن القناة,بورسعيد,بورسعيد,3 Hospital,AsBuild,Working,Strabismus Department,Germany,topcon,إعارة من جامعة بور سعيد,1000,1/14/2017,1/14/2017,1/14/2027,1/14/2027
c0b141a9-ed8e-42c4-9acb-33266c0d67bf,غسيل اطباق اليزا,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Laboratory,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
c1dd5c1b-4dcc-4681-874e-d9db2118f465,Center Station,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Open Heart ICU,European Union,NA,NA,0,11/28/2016,11/28/2016,11/28/2026,11/28/2026
c387cd17-b190-4561-a27c-08314635d31b,"Ultrasound Scanning Systems, Cardiac",مدن القناة,بورسعيد,بورسعيد,6 Hospital,AsBuild,Working,Ultrasound Clinic,Egypt,SAMSUNG,Donation,160000,8/8/2016,8/8/2016,8/8/2026,8/8/2026
cc290990-4483-4968-b7b2-cae272dd2f8d,تحليل المخدرات والعقاقير الطبية,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Laboratory,European Union,NA,NA,0,1/1/2017,1/1/2017,1/1/2027,1/1/2027
cc8127e3-d375-4a31-bab9-fd98efa4d8bf,جهاز غازات الدم,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Laboratory,European Union,NA,NA,0,1/1/2017,1/1/2017,1/1/2027,1/1/2027
ccd7140b-54b0-4cd3-a690-11531c2bdb93,ماكينه تبكيت (سير),مدن القناة,بورسعيد,بورسعيد,4 Hosptial,AsBuild,Working,Steralization Department,Egypt,NA,Delta Sientific,0,12/12/2016,12/12/2016,12/12/2026,12/12/2026
d00dbe67-59f1-48dd-a5ec-fd2b19e29398,Hemodialysis Units,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Hemodialysis Department,European Union,NA,NA,0,10/13/2018,10/13/2018,10/13/2028,10/13/2028
d0333468-9cac-49ff-9c82-370ee9f889fb,Syringe Pumps,مدن القناة,بورسعيد,بورسعيد,96 Hospital,AsBuild,Working,critical care department,Egypt,B BRAUN,Donation,500,12/26/2016,12/26/2016,12/26/2026,12/26/2026
d0f66954-b83a-40ba-ab60-94008b639531,Syringe Pumps,مدن القناة,بورسعيد,بورسعيد,6 Hospital,AsBuild,Working,Cardic Intensive Care,France,FERSINUS,Suez Canal University,12000,12/17/2017,12/17/2017,12/17/2027,12/17/2027
d1372bbf-7900-4854-b490-b73d43078125,Intra-Aortic Balloon Pump,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Open Heart Operation,European Union,NA,NA,0,7/12/2016,7/12/2016,7/12/2026,7/12/2026
d231c069-6ef3-4ba4-902a-dafa3dfe4f36,قارئ اطياف اليزا + مشتملاته,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Laboratory,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
d552c5a7-5049-4f91-a828-e9a68594b0f6,"Monitoring Systems, Physiologic",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Intensive Care Unit,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
d5580eae-dc48-487a-8f0f-e2b6924f7f75,جهاز ياج ليزر,مدن القناة,بورسعيد,بورسعيد,3 Hospital,AsBuild,Working,Laser Department,European Union,a.r.c laser,الشركة المصرية للتكنولوجيا الطبية,177272,6/28/2016,6/28/2016,6/28/2026,6/28/2026
d69e096e-9a81-401b-bbda-6e030ba0f6ae,Hemodialysis Units,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Hemodialysis Department,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
d73fe827-37c1-487d-855e-88b9e46341ba,Hemodialysis Units,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Hemodialysis Department,European Union,NA,NA,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
d883e849-376f-4e0e-abc2-3cef06d02ef8,جهاز فيروسات,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Laboratory,European Union,NA,NA,0,10/4/2018,10/4/2018,10/4/2028,10/4/2028
daf892ee-ed43-4312-b55b-9e52b94f5dcc,Syringe Pumps,مدن القناة,بورسعيد,بورسعيد,6 Hospital,AsBuild,Working,Cardic Intensive Care,France,FERSINUS,Suez Canal University,12000,12/17/2017,12/17/2017,12/17/2027,12/17/2027
dc07fd51-3228-4761-b5b5-9dececc69865,جهاز اشعه بالفلورسين,مدن القناة,بورسعيد,بورسعيد,3 Hospital,AsBuild,Working,Fluorescence and Oct,Germany,ZEISS,إعارة من جامعة بور سعيد,100000,1/14/2017,1/14/2017,1/14/2027,1/14/2027
e0505194-8e25-4079-b54a-0a61ae6e79fb,"Defibrillators, External, Automated",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Open Heart ICU,European Union,NA,NA,0,11/24/2016,11/24/2016,11/24/2026,11/24/2026
e8727325-83cc-4994-bd3c-923841d29d2d,قياس كمياء الدم اتوماتيك,مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Laboratory,European Union,NA,NA,0,1/1/2017,1/1/2017,1/1/2027,1/1/2027
e9088fa4-3c4c-4f1c-8587-df9e62c902a1,"Monitoring Systems, Central Station",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Open Heart ICU,European Union,GE,NA,0,11/19/2016,11/19/2016,11/19/2026,11/19/2026
ebfc044a-5908-4987-a7a8-2aecc1a07037,شيكر هزاز lab tech,مدن القناة,بورسعيد,بورسعيد,3 Hospital,AsBuild,Working,Laboratory,Egypt,LAB TECH,NA,2000,6/1/2018,6/1/2018,6/1/2028,6/1/2028
f1dee197-f447-4da1-b83f-211620fb839b,"Ventilators, Intensive Care",مدن القناة,بورسعيد,بورسعيد,6 Hospital,AsBuild,Working,Cardic Intensive Care,Germany,MAQUT,Donation,342000,10/13/2018,10/13/2018,10/13/2028,10/13/2028
f208d126-07aa-4882-ada8-65e38a3912b8,"Electrocardiographs Multichannel, Noninterpretive",مدن القناة,بورسعيد,بورسعيد,6 Hospital,AsBuild,Working,General Internal Department,China,ASPEL,Donation,2500,6/22/2016,6/22/2016,6/22/2026,6/22/2026
f6dd1cde-9503-4bde-82e0-5a9ad19a7a58,محرقة سنون,مدن القناة,بورسعيد,بورسعيد,3 Hospital,AsBuild,Working,Laboratory,European Union,Elburna,إدارة التموين الطبي بالعباسية,500,6/1/2018,6/1/2018,6/1/2028,6/1/2028
f717dae2-a072-45fb-aff2-11f64d4acee9,"Infusion Pumps, General-Purpose",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Open Heart ICU,European Union,NA,NA,0,11/27/2016,11/27/2016,11/27/2026,11/27/2026
f72594b2-8527-484e-8e67-67754acee37f,"Infusion Pumps, General-Purpose",مدن القناة,بورسعيد,بورسعيد,6 Hospital,AsBuild,Working,Cardic Intensive Care,France,FERSINUS,Suez Canal University,0,12/17/2017,12/17/2017,12/17/2027,12/17/2027
f887eb54-c33f-4de5-9e28-ad929424eee3,"Infusion Pumps, General-Purpose",مدن القناة,بورسعيد,بورسعيد,98 hospital,AsBuild,Working,Infant ICU,European Union,NA,NA,0,3/14/2018,3/14/2018,3/14/2028,3/14/2028
0f267010-325d-4510-826b-363412b69e24,Lights Examination Ceiling Mounted,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عمليات,NA,Berchtold,NA,121000,6/19/2013,6/19/2013,6/19/2018,6/19/2018
0fde0fc4-db38-4965-ab2a-6780c6fdff1d,"Ultrasound Scanning Systems, General-Purpose",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,نساء,NA,Medison,NA,118182,5/5/2015,5/5/2015,5/5/2020,5/5/2020
100974b6-c3ab-4bd2-a567-500a70715493,"Incubators, Infant, Transport",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Under Maintenance,مبتسرين,NA,Ohmeda,NA,56000,10/9/2012,10/9/2012,10/9/2017,10/9/2017
11695bb6-a26d-4872-bbfc-d2f5532c6901,"Ventilators, Intensive Care, Neonatal/Pediatric",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,مبتسرين,NA,TECME,NA,64000,4/4/2014,4/4/2014,4/4/2019,4/4/2019
13757607-75f1-432d-ab15-2fb958407f9e,"Electrosurgical Units, Argon-Enhanced Coagulation",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,WEM,NA,80000,4/2/2013,3/1/2013,3/1/2023,3/1/2023
14c9b23d-adda-472a-9967-7ef0b7f26e33,"Incubators, Infant, Transport",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,مبتسرين,NA,Local,NA,8000,3/7/2011,3/7/2011,3/7/2016,3/7/2016
171af7b6-0502-4321-89ef-500e3651effc,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عنايه,NA,Fresenius,NA,8000,12/17/2014,12/17/2014,,
1783d733-fa91-440f-94ff-3f350888f25f,"Ventilators, Intensive Care, Neonatal/Pediatric",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,مبتسرين,NA,TECME,NA,64000,7/9/2012,7/9/2012,7/9/2017,7/9/2017
1cd0e7e1-581a-4498-bdd2-eddb88eb7421,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عناية مركزه,NA,Fresenius,NA,13000,10/18/2015,10/18/2015,10/18/2020,10/18/2020
1d02a220-22ec-43c1-8a8a-e4378750f816,"Incubators, Infant, Mobile",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,مبتسرين,NA,ATOM,NA,90000,3/3/2013,3/3/2013,3/3/2018,3/3/2018
1da3b8bc-1dd8-4c32-88bb-7eca4a3cf681,"Centrifuges Tabletop, High-Speed",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,PCR,Egypt,Hettich,NA,24375,3/25/2013,11/21/2015,11/21/2025,11/21/2025
1dad5b2e-2537-4a81-a42f-d4232561d893,"Ventilators, Intensive Care",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عناية مركزه,NA,Mindray,NA,60000,12/25/2015,12/25/2015,12/25/2020,12/25/2020
1e5a0eb8-2277-4274-b127-e2116a24f322,"X-Ray Radiographic Units, Mobile",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Radiology,NA,Toshiba,NA,385000,1/27/2014,1/27/2014,1/27/2019,1/27/2019
1ED668A8-576A-41FA-8B07-6C1FA749DFFC,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
1eef4755-08a5-4d4f-a6f2-401e35b80cce,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,Mindray,NA,11000,4/2/2013,1/1/2000,1/1/2010,1/1/2010
22169364-ACF3-4556-A913-57517BC8F509,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
23046059-156e-4d6f-a231-268d57e31f1d,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,طوارئ,NA,MINDRAY - Datascope,NA,52000,1/18/2013,1/18/2013,1/18/2018,1/18/2018
236019ce-6094-46a6-9160-bd508cf76e32,"Refrigirators, Blood Bank",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,معمل,NA,angelantoni,NA,38500,1/9/2015,1/9/2015,1/9/2020,1/9/2020
23f232e7-b225-4038-afa0-cfc7730385e4,"Ventilators, Intensive Care",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Chronary Care Unit,NA,DRAGER,NA,180000,2/1/2014,2/1/2014,2/1/2019,2/1/2019
254e288a-ff5d-4d3f-a6b8-58ab8c4c40b1,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,طوارئ,NA,MINDRAY - Datascope,NA,52000,1/28/2013,1/28/2013,1/28/2018,1/28/2018
260834fc-a89a-4215-8379-7a6f8e57e1b3,"Defibrillators, External, Automated",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Need Repair,عنايه,NA,Schiller,NA,54600,12/17/2014,12/17/2014,,
26D6E6E4-4C5E-497D-B83B-675A3C3DE4B6,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
281b5e3d-dccb-4eb5-b420-12408c8eaf99,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,طوارئ,NA,MINDRAY - Datascope,NA,52000,1/18/2013,1/18/2013,1/18/2018,1/18/2018
2b3a5ac3-a466-4920-bcb9-853522d2ca25,"Sterilizing Units, Steam, Bulk",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,معمل,NA,Labtech,NA,32500,2/19/2013,2/19/2013,2/19/2018,2/19/2018
2be4104e-63a2-494b-a222-850ff0365053,"Centrifuges Tabletop, Low-Speed, Nonrefrigerated",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Parasitology Laboratory,Egypt,Gemmy,NA,2200,12/26/2012,6/17/2006,6/17/2016,6/17/2016
2CE5CF25-43CD-4466-8FB8-FA471F1FD4E0,"Stretchers, Fixed-Height",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,15000,11/5/2014,11/5/2014,,
2d683037-f675-4060-962e-b686b9ebc8b7,"Monitoring Systems, Central Station",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,عناية مركزه,NA,MINDRAY - Datascope,NA,80000,2/12/2013,2/12/2013,2/12/2018,2/12/2018
2f062413-4db3-4a2a-af8b-f51fd5e0129e,"Monitoring Systems, Physiologic",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عمليات,NA,MINDRAY - Datascope,NA,95000,12/9/2013,12/9/2013,12/9/2018,12/9/2018
2f08bf64-cad6-4237-bef9-9fb51bdf6d76,"Electrocardiographs Multichannel, Noninterpretive",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,عنايه,NA,Schiller,NA,11440,12/17/2014,12/17/2014,,
31490F3E-1E8C-4974-B42D-0BE36B02F2BA,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
336AF8C8-9060-491F-BF26-99842A6006E9,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
33c15143-bc30-44b0-8eed-a8ea136c0fb5,"""Defibrillators, External,Automated""",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Hemodialysis,NA,NIHON KOHDEN,NA,29000,1/29/2014,1/29/2014,1/29/2019,1/29/2019
346521db-5c10-4fce-a8da-ed8060c72627,"Incubators, Infant, Transport",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Not Working,مبتسرين,NA,Ohmeda,NA,56000,10/9/2012,10/9/2012,10/9/2017,10/9/2017
37902b06-7aa0-4c9b-b2f0-a227ba5d064b,"Washers, Flexible Endoscope",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Endoscopic Department,Egypt,Endo Technik,NA,140000,4/2/2013,4/6/2015,4/6/2025,4/6/2025
386B3E3F-F0A1-40CB-B43F-BD9FFC865414,"Stretchers, Fixed-Height",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,15000,11/5/2014,11/5/2014,,
3c64d24c-a2a1-4eb9-ae0a-c153715cdf22,"Incubators, Infant, Mobile",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,نساء,NA,ATOM,NA,90000,3/3/2013,3/3/2013,3/3/2018,3/3/2018
3d783af6-961a-45fa-ad50-c6d5c5ce6d79,"Incubators, Infant, Mobile",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Neonates,NA,CHINA,NA,10138,8/25/2015,8/25/2015,8/25/2020,8/25/2020
3f8a74f6-ee14-48ab-a7d7-d4c103f3e500,"Lights Surgical, General",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Operation room,NA,Martin,NA,0,9/29/2015,9/29/2015,9/29/2020,9/29/2020
40a547f0-2713-43ce-bf91-dfe981e6d7ec,"Infusion Pumps, General-Purpose",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,Liver ICU,Egypt,B| BRAUN,NA,7273,12/28/2012,1/1/2000,1/1/2010,1/1/2010
41f46d29-50ef-4050-a7eb-7927da74e328,Electrocardiographs Single-Channel,الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Hemodialysis,NA,REFINE,NA,2463,1/30/2014,1/30/2014,1/30/2019,1/30/2019
420cf2d0-5bb7-4613-82e7-e4d64443e9cc,"Freezers, Laboratory",الإسكندرية/ الساحل,الإسكندرية,الجمرك,79 Hospital,AsBuild,Working,PCR,Egypt,NU Air,NA,57000,3/25/2013,8/13/2008,8/13/2018,8/13/2018
432c9a47-8477-4e7a-87cf-1e40760a84f8,Syringe Pumps,الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Need Repair,عنايه,NA,Fresenius,NA,8000,12/17/2014,12/17/2014,,
4601D304-2EE4-4D8E-A6D6-FEBA902A4883,"View Boxes, X-Ray",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Working,Biomedical Department,NA,Local,NA,300,11/5/2014,11/5/2014,,
463c184e-42a7-4e56-a838-740c7ab815b5,"Ventilators, Intensive Care",الإسكندرية/ الساحل,الإسكندرية,الجمرك,2 Hospital,AsBuild,Need Repair,عناية مركزه,NA,Puritan Bennett,NA,140000,6/2/2013,6/2/2013,6/2/2018,6/2/2018
47556Empty,Medical Gases System,الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Clinics,NA,Teledyne Hanau,NA,3000000,11/6/2014,11/6/2014,,
47694,"Analyzers, Hematology, Cell-Counting, Automated",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Lab,NA,Industrias Cobramex SA de CV,NA,48275.45,11/6/2014,11/6/2014,,
47702,"Analyzers, Hematology, Coagulation, Automated",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Lab,NA,Behnk Elektronik GmbH & Co KG,NA,7375,11/6/2014,11/6/2014,,
47746,"Analyzers, Point-of-Care, Whole Blood, Glycated Hemoglobin",الإسكندرية/ الساحل,الإسكندرية,الجمرك,23 Hospital,AsBuild,Working,Lab,NA,HemoCue Inc,NA,7500,11/6/2014,11/6/2014,,
